id,delivery_person_age,delivery_person_ratings,order_date,time_orderd,time_order_picked,weather_conditions,road_traffic_density,type_of_order,type_of_vehicle,multiple_deliveries,festival,city,time_taken_min
0xcf18,29.0,4.7,2022-02-11,1900-01-01 15:25:00,1900-01-01 15:30:00,cloudy,medium,Buffet,motorcycle,1,no,urban,11
0x1dad,20.0,4.8,2022-03-28,1900-01-01 11:30:00,1900-01-01 11:40:00,sunny,high,Snack,motorcycle,0,no,metropolitan,14
0xc918,28.0,5.0,2022-02-16,1900-01-01 22:35:00,1900-01-01 22:45:00,windy,low,Snack,motorcycle,0,no,urban,15
0x33c1,25.0,4.7,2022-03-16,1900-01-01 23:35:00,1900-01-01 23:45:00,sandstorms,low,Meal,motorcycle,1,no,metropolitan,16
0x27fe,38.0,4.8,2022-03-28,1900-01-01 10:25:00,1900-01-01 10:30:00,stormy,low,Buffet,motorcycle,1,no,metropolitan,20
0x1536,39.0,4.9,2022-03-03,1900-01-01 22:20:00,1900-01-01 22:30:00,stormy,low,Drinks,motorcycle,1,no,metropolitan,26
0xa152,26.0,4.9,2022-03-13,1900-01-01 17:15:00,1900-01-01 17:20:00,windy,medium,Snack,scooter,0,no,metropolitan,26
0x9c9a,33.0,4.4,2022-03-14,1900-01-01 21:30:00,1900-01-01 21:45:00,windy,jam,Meal,motorcycle,0,no,urban,43
0x3052,24.0,4.6,2022-03-01,1900-01-01 18:40:00,1900-01-01 18:50:00,sandstorms,medium,Snack,motorcycle,1,no,urban,25
0x1045,24.0,4.9,2022-03-21,1900-01-01 15:10:00,1900-01-01 15:20:00,fog,medium,Buffet,motorcycle,1,no,metropolitan,28
0x2391,33.0,4.5,2022-03-10,1900-01-01 22:50:00,1900-01-01 23:05:00,stormy,low,Buffet,scooter,0,no,metropolitan,17
0x7ddd,35.0,4.2,2022-03-20,1900-01-01 19:30:00,1900-01-01 19:40:00,windy,jam,Drinks,motorcycle,1,no,metropolitan,44
0x279f,27.0,4.2,2022-04-06,1900-01-01 20:30:00,1900-01-01 20:35:00,stormy,jam,Buffet,motorcycle,1,no,metropolitan,33
0xe76,30.0,4.7,2022-03-15,1900-01-01 18:35:00,1900-01-01 18:40:00,cloudy,medium,Snack,scooter,1,no,urban,19
0xaefa,29.0,4.5,2022-04-03,1900-01-01 18:45:00,1900-01-01 18:50:00,sunny,medium,Snack,motorcycle,0,no,metropolitan,15
0xdad6,34.0,4.7,2022-02-12,1900-01-01 23:10:00,1900-01-01 23:20:00,fog,low,Buffet,scooter,1,no,metropolitan,27
0xc237,20.0,4.7,2022-02-11,1900-01-01 11:10:00,1900-01-01 11:25:00,cloudy,high,Meal,scooter,1,no,metropolitan,25
0x4efc,29.0,4.8,2022-04-05,1900-01-01 13:50:00,1900-01-01 13:55:00,sunny,high,Drinks,motorcycle,1,no,metropolitan,18
0x6e33,22.0,4.9,2022-04-05,1900-01-01 18:40:00,1900-01-01 18:45:00,stormy,medium,Snack,scooter,0,no,metropolitan,21
0xd92f,35.0,4.9,2022-02-18,1900-01-01 21:15:00,1900-01-01 21:30:00,cloudy,jam,Buffet,motorcycle,2,no,metropolitan,53
0xd902,32.0,4.4,2022-02-12,1900-01-01 21:45:00,1900-01-01 21:55:00,sandstorms,jam,Drinks,motorcycle,3,no,metropolitan,42
0xd91a,28.0,4.9,2022-02-14,1900-01-01 21:20:00,1900-01-01 21:35:00,sunny,jam,Snack,motorcycle,1,no,metropolitan,20
0x4f0c,30.0,4.7,2022-03-02,1900-01-01 22:45:00,1900-01-01 22:55:00,fog,low,Meal,scooter,0,no,metropolitan,29
0x8456,22.0,4.7,2022-04-04,1900-01-01 20:10:00,1900-01-01 20:20:00,stormy,jam,Snack,scooter,0,no,urban,15
0x3329,36.0,4.7,2022-03-09,1900-01-01 18:20:00,1900-01-01 18:35:00,fog,medium,Buffet,motorcycle,1,no,metropolitan,30
0x1aa8,23.0,4.8,2022-03-12,1900-01-01 20:40:00,1900-01-01 20:45:00,windy,jam,Snack,motorcycle,1,no,metropolitan,28
0xd27b,29.0,4.5,2022-02-18,1900-01-01 22:30:00,1900-01-01 22:40:00,sandstorms,low,Meal,motorcycle,1,no,metropolitan,15
0xadd6,34.0,4.9,2022-03-23,1900-01-01 21:50:00,1900-01-01 22:05:00,sandstorms,jam,Buffet,motorcycle,3,yes,urban,50
0x7c60,38.0,4.1,2022-03-05,1900-01-01 11:50:00,1900-01-01 11:55:00,stormy,high,Buffet,motorcycle,1,yes,metropolitan,41
0x4fb8,35.0,5.0,2022-03-27,1900-01-01 17:25:00,1900-01-01 17:35:00,fog,medium,Snack,motorcycle,1,no,metropolitan,37
0x1406,38.0,4.7,2022-03-19,1900-01-01 21:55:00,1900-01-01 22:10:00,cloudy,jam,Drinks,scooter,1,no,metropolitan,28
0xc63e,32.0,4.3,2022-02-16,1900-01-01 18:40:00,1900-01-01 18:55:00,cloudy,medium,Meal,scooter,2,no,metropolitan,35
0x7b03,20.0,4.5,2022-03-02,1900-01-01 20:25:00,1900-01-01 20:35:00,windy,jam,Buffet,motorcycle,1,no,metropolitan,27
0x4314,25.0,4.9,2022-03-02,1900-01-01 21:45:00,1900-01-01 21:50:00,fog,jam,Buffet,motorcycle,2,no,metropolitan,43
0xc044,32.0,4.7,2022-02-13,1900-01-01 20:55:00,1900-01-01 21:10:00,sandstorms,jam,Meal,scooter,1,no,metropolitan,31
0xd7d3,39.0,4.1,2022-02-14,1900-01-01 21:35:00,1900-01-01 21:40:00,cloudy,jam,Drinks,motorcycle,2,no,metropolitan,39
0x70b1,31.0,4.4,2022-03-20,1900-01-01 21:15:00,1900-01-01 21:20:00,stormy,jam,Buffet,motorcycle,1,no,urban,47
0x59e5,37.0,4.5,2022-03-11,1900-01-01 23:30:00,1900-01-01 23:35:00,fog,low,Buffet,motorcycle,1,no,urban,26
0xdeac,36.0,4.9,2022-02-18,1900-01-01 17:15:00,1900-01-01 17:30:00,cloudy,medium,Snack,electric_scooter,1,no,metropolitan,31
0xa053,37.0,3.8,2022-04-04,1900-01-01 20:45:00,1900-01-01 20:55:00,sandstorms,jam,Snack,motorcycle,1,no,metropolitan,42
0x7031,38.0,4.9,2022-03-09,1900-01-01 13:30:00,1900-01-01 13:40:00,cloudy,high,Snack,scooter,0,no,metropolitan,25
0x7c84,35.0,4.9,2022-03-26,1900-01-01 18:35:00,1900-01-01 18:40:00,fog,medium,Meal,electric_scooter,0,no,metropolitan,18
0x96d2,22.0,4.8,2022-03-29,1900-01-01 20:40:00,1900-01-01 20:55:00,sandstorms,jam,Snack,scooter,1,no,urban,22
0x77b5,28.0,4.8,2022-03-01,1900-01-01 08:25:00,1900-01-01 08:40:00,fog,low,Buffet,motorcycle,1,no,metropolitan,23
0x75dc,39.0,4.0,2022-03-18,1900-01-01 17:45:00,1900-01-01 17:55:00,stormy,medium,Drinks,motorcycle,0,no,metropolitan,48
0xbe78,29.0,4.5,2022-03-31,1900-01-01 22:25:00,1900-01-01 22:40:00,windy,low,Snack,scooter,0,no,urban,13
0x35a2,39.0,4.6,2022-03-30,1900-01-01 11:30:00,1900-01-01 11:40:00,sandstorms,high,Drinks,motorcycle,1,no,metropolitan,32
0x416f,25.0,4.9,2022-03-06,1900-01-01 21:45:00,1900-01-01 21:50:00,sandstorms,jam,Snack,electric_scooter,0,no,urban,16
0xa4f5,34.0,5.0,2022-03-05,1900-01-01 17:25:00,1900-01-01 17:30:00,cloudy,medium,Snack,electric_scooter,0,no,urban,19
0xa4eb,22.0,4.8,2022-03-26,1900-01-01 09:40:00,1900-01-01 09:45:00,sunny,low,Drinks,motorcycle,1,no,metropolitan,18
0xd4da,27.0,5.0,2022-02-16,1900-01-01 20:55:00,1900-01-01 21:05:00,windy,jam,Buffet,motorcycle,1,no,metropolitan,27
0xb59b,28.0,4.5,2022-03-12,1900-01-01 17:10:00,1900-01-01 17:20:00,sunny,medium,Drinks,motorcycle,1,no,urban,25
0x4f73,32.0,5.0,2022-03-01,1900-01-01 18:25:00,1900-01-01 18:40:00,stormy,medium,Drinks,scooter,1,no,metropolitan,31
0xb785,35.0,3.9,2022-03-29,1900-01-01 19:55:00,1900-01-01 20:10:00,windy,jam,Snack,motorcycle,2,no,metropolitan,38
0xbff2,35.0,4.7,2022-02-17,1900-01-01 21:15:00,1900-01-01 21:25:00,sunny,jam,Drinks,electric_scooter,1,no,metropolitan,17
0x8f58,30.0,4.6,2022-03-13,1900-01-01 10:40:00,1900-01-01 10:55:00,cloudy,low,Buffet,motorcycle,0,no,urban,24
0x247c,39.0,4.8,2022-03-13,1900-01-01 11:20:00,1900-01-01 11:25:00,fog,high,Drinks,scooter,1,no,urban,26
0x9e8a,20.0,4.7,2022-03-23,1900-01-01 17:10:00,1900-01-01 17:15:00,sandstorms,medium,Snack,scooter,1,no,urban,16
0x47af,20.0,4.7,2022-03-01,1900-01-01 18:25:00,1900-01-01 18:35:00,fog,medium,Buffet,motorcycle,0,no,urban,17
0x1b40,34.0,4.2,2022-03-13,1900-01-01 23:10:00,1900-01-01 23:15:00,windy,low,Snack,motorcycle,0,no,urban,24
0xb4fb,22.0,4.7,2022-03-29,1900-01-01 17:15:00,1900-01-01 17:30:00,windy,medium,Meal,motorcycle,0,no,metropolitan,24
0xb50,37.0,4.3,2022-03-15,1900-01-01 11:55:00,1900-01-01 12:05:00,stormy,high,Meal,scooter,1,no,metropolitan,34
0x3376,20.0,4.8,2022-03-09,1900-01-01 09:30:00,1900-01-01 09:45:00,cloudy,low,Snack,motorcycle,1,no,urban,16
0xbecb,33.0,4.9,2022-04-05,1900-01-01 22:40:00,1900-01-01 22:50:00,windy,low,Drinks,motorcycle,1,no,metropolitan,26
0x4357,21.0,5.0,2022-04-02,1900-01-01 17:10:00,1900-01-01 17:15:00,fog,medium,Drinks,motorcycle,1,no,metropolitan,25
0x1486,33.0,4.6,2022-03-10,1900-01-01 17:10:00,1900-01-01 17:25:00,fog,medium,Meal,motorcycle,2,no,metropolitan,49
0x5b70,24.0,4.6,2022-03-23,1900-01-01 18:30:00,1900-01-01 18:40:00,windy,medium,Snack,electric_scooter,0,no,urban,24
0xb20f,28.0,4.6,2022-03-31,1900-01-01 19:45:00,1900-01-01 19:50:00,stormy,jam,Drinks,electric_scooter,0,no,metropolitan,16
0x7ada,21.0,4.7,2022-04-04,1900-01-01 20:30:00,1900-01-01 20:40:00,windy,jam,Drinks,scooter,1,no,metropolitan,27
0xc4b3,39.0,4.9,2022-02-17,1900-01-01 11:10:00,1900-01-01 11:15:00,fog,high,Drinks,motorcycle,1,no,metropolitan,25
0x6357,20.0,4.5,2022-03-28,1900-01-01 19:30:00,1900-01-01 19:35:00,sandstorms,jam,Buffet,scooter,1,no,urban,25
0x9c2a,36.0,5.0,2022-03-15,1900-01-01 08:20:00,1900-01-01 08:25:00,fog,low,Meal,scooter,1,no,urban,15
0x970a,32.0,4.5,2022-03-09,1900-01-01 20:30:00,1900-01-01 20:35:00,fog,jam,Buffet,motorcycle,1,no,metropolitan,30
0xa200,30.0,4.7,2022-03-29,1900-01-01 22:25:00,1900-01-01 22:30:00,windy,low,Drinks,motorcycle,1,no,metropolitan,24
0x555d,23.0,4.6,2022-03-29,1900-01-01 21:30:00,1900-01-01 21:35:00,windy,jam,Snack,motorcycle,1,no,metropolitan,27
0xb2e9,31.0,4.2,2022-03-05,1900-01-01 17:25:00,1900-01-01 17:35:00,windy,medium,Meal,electric_scooter,1,no,metropolitan,32
0x4c34,20.0,4.5,2022-03-03,1900-01-01 20:15:00,1900-01-01 20:20:00,sandstorms,jam,Drinks,motorcycle,1,no,metropolitan,29
0xa998,28.0,4.5,2022-03-03,1900-01-01 10:25:00,1900-01-01 10:35:00,sandstorms,low,Snack,motorcycle,1,no,metropolitan,27
0x5efd,22.0,4.9,2022-03-24,1900-01-01 08:25:00,1900-01-01 08:30:00,cloudy,low,Snack,motorcycle,0,no,metropolitan,11
0x8d83,20.0,4.7,2022-03-15,1900-01-01 17:15:00,1900-01-01 17:20:00,cloudy,medium,Buffet,motorcycle,1,no,urban,13
0x8a06,34.0,4.8,2022-03-12,1900-01-01 22:45:00,1900-01-01 22:50:00,windy,low,Buffet,scooter,1,no,metropolitan,27
0x5a2d,38.0,4.8,2022-03-13,1900-01-01 12:35:00,1900-01-01 12:40:00,windy,high,Snack,scooter,1,no,metropolitan,25
0x83ea,32.0,4.5,2022-04-05,1900-01-01 12:20:00,1900-01-01 12:25:00,cloudy,high,Buffet,motorcycle,1,no,metropolitan,27
0x2185,34.0,4.9,2022-03-02,1900-01-01 22:55:00,1900-01-01 23:05:00,sunny,low,Snack,scooter,1,no,metropolitan,26
0x12e7,33.0,3.9,2022-03-08,1900-01-01 17:25:00,1900-01-01 17:30:00,windy,medium,Meal,electric_scooter,1,no,metropolitan,32
0x5956,34.0,4.5,2022-03-21,1900-01-01 10:35:00,1900-01-01 10:45:00,windy,low,Meal,motorcycle,1,no,metropolitan,25
0x5a07,34.0,4.7,2022-03-11,1900-01-01 19:50:00,1900-01-01 20:05:00,sunny,jam,Drinks,motorcycle,1,no,metropolitan,29
0x340f,26.0,4.6,2022-03-10,1900-01-01 19:30:00,1900-01-01 19:35:00,cloudy,jam,Buffet,scooter,0,no,metropolitan,32
0x8094,31.0,4.0,2022-03-12,1900-01-01 23:45:00,1900-01-01 23:55:00,cloudy,low,Drinks,motorcycle,1,no,metropolitan,35
0x3241,39.0,4.8,2022-03-19,1900-01-01 14:50:00,1900-01-01 15:05:00,sunny,high,Drinks,motorcycle,1,no,metropolitan,27
0xde16,27.0,4.8,2022-02-15,1900-01-01 08:10:00,1900-01-01 08:20:00,sunny,low,Meal,motorcycle,0,no,metropolitan,15
0xa176,32.0,5.0,2022-03-09,1900-01-01 21:55:00,1900-01-01 22:10:00,cloudy,jam,Buffet,scooter,1,no,urban,27
0xc8c7,32.0,4.5,2022-02-13,1900-01-01 17:10:00,1900-01-01 17:15:00,stormy,medium,Meal,motorcycle,1,no,metropolitan,30
0xaa97,39.0,4.1,2022-03-27,1900-01-01 18:40:00,1900-01-01 18:50:00,sunny,medium,Snack,motorcycle,1,no,metropolitan,32
0xa64c,36.0,4.8,2022-03-21,1900-01-01 10:15:00,1900-01-01 10:20:00,stormy,low,Meal,electric_scooter,0,no,metropolitan,25
0x7725,38.0,3.7,2022-03-25,1900-01-01 20:30:00,1900-01-01 20:40:00,stormy,jam,Meal,motorcycle,1,no,metropolitan,31
0xb6d2,28.0,4.7,2022-03-01,1900-01-01 11:40:00,1900-01-01 11:55:00,stormy,high,Drinks,scooter,1,no,metropolitan,28
0x6edb,34.0,3.8,2022-03-10,1900-01-01 18:40:00,1900-01-01 18:55:00,stormy,medium,Meal,scooter,0,no,metropolitan,31
0xaab4,32.0,4.9,2022-03-27,1900-01-01 23:15:00,1900-01-01 23:25:00,cloudy,low,Buffet,motorcycle,1,no,metropolitan,29
0xaabd,22.0,4.7,2022-03-11,1900-01-01 23:35:00,1900-01-01 23:40:00,windy,low,Buffet,motorcycle,0,no,urban,17
0xc873,31.0,4.0,2022-02-14,1900-01-01 17:45:00,1900-01-01 17:55:00,windy,medium,Drinks,motorcycle,3,yes,metropolitan,45
0x1875,29.0,4.9,2022-03-20,1900-01-01 19:35:00,1900-01-01 19:45:00,windy,jam,Drinks,scooter,0,no,metropolitan,24
0x2af5,38.0,4.8,2022-03-28,1900-01-01 21:40:00,1900-01-01 21:55:00,sandstorms,jam,Meal,motorcycle,3,no,metropolitan,44
0x97b6,35.0,4.8,2022-04-01,1900-01-01 20:50:00,1900-01-01 21:05:00,cloudy,jam,Snack,motorcycle,2,no,metropolitan,36
0xa56e,31.0,4.9,2022-04-03,1900-01-01 20:30:00,1900-01-01 20:35:00,sunny,jam,Meal,motorcycle,0,no,metropolitan,28
0xaa3f,30.0,4.3,2022-03-06,1900-01-01 18:35:00,1900-01-01 18:40:00,windy,medium,Drinks,scooter,2,no,metropolitan,37
0x996b,33.0,4.8,2022-03-10,1900-01-01 23:15:00,1900-01-01 23:30:00,stormy,low,Drinks,motorcycle,0,no,urban,23
0xc595,29.0,4.6,2022-02-18,1900-01-01 23:40:00,1900-01-01 23:55:00,sandstorms,low,Meal,motorcycle,0,no,metropolitan,22
0x6bfb,38.0,4.6,2022-03-17,1900-01-01 12:45:00,1900-01-01 12:55:00,stormy,high,Snack,scooter,1,no,metropolitan,26
0x7e1f,26.0,4.9,2022-03-13,1900-01-01 20:15:00,1900-01-01 20:20:00,sandstorms,jam,Drinks,motorcycle,1,no,metropolitan,34
0xb20d,39.0,4.8,2022-03-17,1900-01-01 15:55:00,1900-01-01 16:10:00,sandstorms,medium,Buffet,scooter,0,no,metropolitan,26
0xa11b,24.0,4.5,2022-03-16,1900-01-01 23:10:00,1900-01-01 23:15:00,fog,low,Snack,motorcycle,0,no,metropolitan,21
0x2258,26.0,4.7,2022-03-09,1900-01-01 22:45:00,1900-01-01 22:55:00,windy,low,Snack,motorcycle,0,no,metropolitan,14
0x1fd6,35.0,4.7,2022-03-03,1900-01-01 15:10:00,1900-01-01 15:15:00,cloudy,medium,Meal,motorcycle,1,no,metropolitan,17
0x6de1,36.0,4.2,2022-04-01,1900-01-01 18:30:00,1900-01-01 18:35:00,sandstorms,medium,Drinks,motorcycle,1,no,metropolitan,37
0x8b39,24.0,2.6,2022-04-06,1900-01-01 22:35:00,1900-01-01 22:50:00,sunny,low,Drinks,motorcycle,1,yes,metropolitan,42
0x997b,33.0,4.3,2022-04-02,1900-01-01 17:20:00,1900-01-01 17:30:00,cloudy,medium,Meal,motorcycle,1,no,metropolitan,34
0xcdb6,26.0,4.6,2022-02-14,1900-01-01 18:35:00,1900-01-01 18:50:00,windy,medium,Buffet,motorcycle,1,no,metropolitan,25
0x5a7a,32.0,5.0,2022-03-04,1900-01-01 19:20:00,1900-01-01 19:35:00,windy,jam,Buffet,scooter,1,no,urban,30
0x6de3,37.0,4.9,2022-03-20,1900-01-01 19:10:00,1900-01-01 19:25:00,fog,jam,Meal,motorcycle,2,no,metropolitan,48
0xab52,31.0,4.8,2022-03-27,1900-01-01 23:10:00,1900-01-01 23:15:00,stormy,low,Drinks,scooter,0,no,metropolitan,28
0x4632,37.0,4.6,2022-03-10,1900-01-01 17:45:00,1900-01-01 17:50:00,stormy,medium,Buffet,motorcycle,1,no,urban,26
0x4b8a,26.0,4.7,2022-03-06,1900-01-01 21:55:00,1900-01-01 22:10:00,sunny,jam,Drinks,scooter,0,no,urban,16
0x1623,37.0,4.8,2022-03-07,1900-01-01 20:50:00,1900-01-01 20:55:00,cloudy,jam,Meal,motorcycle,0,no,metropolitan,25
0xaa66,22.0,4.6,2022-04-04,1900-01-01 20:35:00,1900-01-01 20:45:00,sunny,jam,Drinks,motorcycle,0,no,metropolitan,22
0x7ea,21.0,4.4,2022-04-03,1900-01-01 22:25:00,1900-01-01 22:40:00,windy,low,Drinks,motorcycle,0,no,metropolitan,15
0x4dfa,22.0,4.0,2022-03-13,1900-01-01 09:45:00,1900-01-01 09:55:00,sandstorms,low,Snack,motorcycle,1,no,urban,28
0xa667,38.0,4.5,2022-03-28,1900-01-01 10:20:00,1900-01-01 10:25:00,windy,low,Meal,motorcycle,1,no,urban,20
0x6e9d,28.0,4.0,2022-03-15,1900-01-01 13:30:00,1900-01-01 13:45:00,stormy,high,Buffet,motorcycle,1,no,metropolitan,32
0x5807,29.0,4.7,2022-04-04,1900-01-01 20:10:00,1900-01-01 20:15:00,sandstorms,jam,Meal,scooter,0,no,urban,17
0x9a32,31.0,4.9,2022-03-28,1900-01-01 12:15:00,1900-01-01 12:30:00,cloudy,high,Drinks,motorcycle,1,no,metropolitan,38
0x917d,24.0,4.8,2022-03-01,1900-01-01 08:45:00,1900-01-01 08:55:00,cloudy,low,Snack,scooter,0,no,metropolitan,14
0x8673,33.0,4.8,2022-03-13,1900-01-01 15:35:00,1900-01-01 15:50:00,windy,medium,Buffet,motorcycle,1,no,metropolitan,26
0x4ac4,26.0,4.9,2022-04-02,1900-01-01 19:35:00,1900-01-01 19:40:00,sandstorms,jam,Snack,motorcycle,1,no,metropolitan,30
0x7bd7,20.0,4.7,2022-03-15,1900-01-01 19:10:00,1900-01-01 19:25:00,cloudy,jam,Snack,scooter,1,no,metropolitan,29
0x9735,29.0,4.8,2022-04-06,1900-01-01 22:50:00,1900-01-01 22:55:00,windy,low,Buffet,scooter,0,no,urban,12
0x1a54,32.0,4.0,2022-03-23,1900-01-01 18:45:00,1900-01-01 18:50:00,windy,medium,Buffet,motorcycle,3,yes,urban,49
0x819d,20.0,4.9,2022-03-25,1900-01-01 17:25:00,1900-01-01 17:35:00,fog,medium,Meal,motorcycle,1,no,metropolitan,42
0xc6e9,34.0,4.6,2022-02-17,1900-01-01 13:50:00,1900-01-01 13:55:00,sandstorms,high,Meal,electric_scooter,1,no,urban,27
0xb8aa,27.0,4.5,2022-04-03,1900-01-01 08:10:00,1900-01-01 08:15:00,stormy,low,Snack,motorcycle,0,no,metropolitan,13
0xc668,29.0,5.0,2022-02-12,1900-01-01 20:55:00,1900-01-01 21:10:00,windy,jam,Drinks,motorcycle,1,no,metropolitan,25
0x4c13,24.0,4.9,2022-04-04,1900-01-01 19:20:00,1900-01-01 19:35:00,windy,jam,Drinks,motorcycle,1,no,urban,24
0x824a,21.0,4.9,2022-03-05,1900-01-01 08:30:00,1900-01-01 08:45:00,cloudy,low,Buffet,motorcycle,0,no,metropolitan,12
0xcb5b,33.0,4.4,2022-02-13,1900-01-01 09:25:00,1900-01-01 09:40:00,windy,low,Drinks,motorcycle,1,no,metropolitan,24
0x4cab,35.0,4.7,2022-03-01,1900-01-01 21:30:00,1900-01-01 21:40:00,sandstorms,jam,Meal,motorcycle,1,no,metropolitan,29
0xafc4,35.0,4.7,2022-03-31,1900-01-01 23:15:00,1900-01-01 23:20:00,stormy,low,Snack,scooter,1,no,metropolitan,18
0x1655,29.0,4.8,2022-04-06,1900-01-01 23:45:00,1900-01-01 23:55:00,cloudy,low,Drinks,motorcycle,1,no,metropolitan,23
0x7573,21.0,4.9,2022-03-23,1900-01-01 23:30:00,1900-01-01 23:35:00,windy,low,Buffet,motorcycle,1,no,metropolitan,19
0x9201,29.0,4.6,2022-04-04,1900-01-01 21:45:00,1900-01-01 21:50:00,windy,jam,Meal,motorcycle,1,no,urban,29
0xa940,22.0,4.7,2022-03-20,1900-01-01 20:15:00,1900-01-01 20:30:00,sunny,jam,Snack,motorcycle,0,no,metropolitan,24
0xb39b,23.0,4.9,2022-03-11,1900-01-01 11:35:00,1900-01-01 11:50:00,stormy,high,Snack,scooter,0,no,metropolitan,22
0x8ce7,27.0,4.6,2022-03-13,1900-01-01 11:15:00,1900-01-01 11:20:00,windy,high,Drinks,scooter,0,no,urban,12
0x9873,33.0,4.1,2022-03-10,1900-01-01 18:20:00,1900-01-01 18:25:00,sandstorms,medium,Drinks,motorcycle,1,no,metropolitan,43
0x29ab,35.0,4.6,2022-03-02,1900-01-01 18:15:00,1900-01-01 18:30:00,windy,medium,Meal,scooter,1,no,metropolitan,26
0x8198,21.0,4.7,2022-03-24,1900-01-01 17:15:00,1900-01-01 17:30:00,windy,medium,Buffet,scooter,0,no,metropolitan,27
0x7b24,39.0,4.4,2022-03-23,1900-01-01 22:15:00,1900-01-01 22:25:00,fog,low,Meal,motorcycle,2,no,metropolitan,35
0x92ec,34.0,4.8,2022-03-26,1900-01-01 22:45:00,1900-01-01 22:50:00,windy,low,Drinks,scooter,1,no,metropolitan,27
0x1aca,29.0,4.9,2022-03-15,1900-01-01 12:10:00,1900-01-01 12:25:00,cloudy,high,Drinks,motorcycle,1,no,urban,27
0xa348,20.0,4.7,2022-03-19,1900-01-01 08:45:00,1900-01-01 08:50:00,fog,low,Buffet,scooter,0,no,metropolitan,17
0xc733,20.0,4.8,2022-02-12,1900-01-01 22:35:00,1900-01-01 22:50:00,sandstorms,low,Drinks,motorcycle,0,no,urban,17
0xd800,37.0,4.7,2022-02-12,1900-01-01 21:20:00,1900-01-01 21:30:00,fog,jam,Buffet,scooter,1,no,metropolitan,39
0x6d58,26.0,5.0,2022-04-04,1900-01-01 17:25:00,1900-01-01 17:30:00,sunny,medium,Drinks,motorcycle,1,no,metropolitan,18
0xa20a,21.0,4.7,2022-03-10,1900-01-01 23:45:00,1900-01-01 23:55:00,fog,low,Drinks,scooter,0,no,metropolitan,28
0x5ef3,39.0,4.6,2022-03-11,1900-01-01 18:35:00,1900-01-01 18:50:00,sandstorms,medium,Buffet,motorcycle,0,no,urban,32
0x80c2,39.0,5.0,2022-03-02,1900-01-01 23:10:00,1900-01-01 23:15:00,cloudy,low,Meal,motorcycle,1,no,metropolitan,41
0x70ff,33.0,4.8,2022-03-07,1900-01-01 18:35:00,1900-01-01 18:40:00,fog,medium,Drinks,scooter,0,no,metropolitan,16
0x548e,33.0,4.8,2022-03-10,1900-01-01 21:15:00,1900-01-01 21:25:00,fog,jam,Meal,motorcycle,3,no,metropolitan,48
0x26f1,37.0,4.7,2022-04-06,1900-01-01 17:20:00,1900-01-01 17:35:00,cloudy,medium,Buffet,motorcycle,0,no,metropolitan,40
0x4a1b,20.0,4.6,2022-03-03,1900-01-01 08:20:00,1900-01-01 08:30:00,stormy,low,Drinks,motorcycle,0,no,urban,11
0xafd4,27.0,4.6,2022-03-07,1900-01-01 11:30:00,1900-01-01 11:40:00,sunny,high,Buffet,electric_scooter,0,no,metropolitan,16
0x6957,37.0,4.9,2022-03-09,1900-01-01 17:25:00,1900-01-01 17:40:00,fog,medium,Drinks,scooter,0,no,urban,15
0x9d4c,25.0,4.7,2022-03-17,1900-01-01 22:40:00,1900-01-01 22:50:00,fog,low,Snack,motorcycle,0,no,urban,11
0xd413,37.0,4.7,2022-02-17,1900-01-01 22:40:00,1900-01-01 22:50:00,cloudy,low,Meal,motorcycle,1,no,urban,22
0xa631,36.0,4.7,2022-03-11,1900-01-01 10:25:00,1900-01-01 10:40:00,cloudy,low,Snack,electric_scooter,0,no,urban,16
0xa04,28.0,4.7,2022-03-14,1900-01-01 21:15:00,1900-01-01 21:30:00,fog,jam,Snack,scooter,1,no,metropolitan,31
0x4300,36.0,4.0,2022-03-30,1900-01-01 10:25:00,1900-01-01 10:35:00,windy,low,Buffet,motorcycle,0,no,metropolitan,33
0x58c2,20.0,4.7,2022-03-17,1900-01-01 23:35:00,1900-01-01 23:40:00,stormy,low,Drinks,scooter,1,no,metropolitan,16
0xbbc6,22.0,4.7,2022-04-06,1900-01-01 23:20:00,1900-01-01 23:30:00,windy,low,Buffet,motorcycle,1,no,metropolitan,16
0x50c4,28.0,4.7,2022-03-25,1900-01-01 18:20:00,1900-01-01 18:30:00,sandstorms,medium,Buffet,motorcycle,0,no,metropolitan,25
0xbcd5,34.0,4.8,2022-04-05,1900-01-01 08:45:00,1900-01-01 08:50:00,cloudy,low,Buffet,electric_scooter,1,no,metropolitan,18
0x6234,25.0,4.8,2022-03-14,1900-01-01 18:25:00,1900-01-01 18:40:00,windy,medium,Drinks,scooter,0,no,metropolitan,26
0xcc11,38.0,5.0,2022-02-15,1900-01-01 21:20:00,1900-01-01 21:35:00,sandstorms,jam,Meal,scooter,1,no,metropolitan,34
0x6445,34.0,3.5,2022-03-31,1900-01-01 17:35:00,1900-01-01 17:40:00,windy,medium,Snack,motorcycle,1,no,metropolitan,32
0x33dc,24.0,4.9,2022-03-20,1900-01-01 19:30:00,1900-01-01 19:35:00,windy,jam,Drinks,motorcycle,0,no,metropolitan,22
0xacd8,33.0,4.6,2022-03-12,1900-01-01 21:15:00,1900-01-01 21:25:00,windy,jam,Snack,motorcycle,2,yes,urban,50
0xd989,25.0,4.6,2022-02-15,1900-01-01 17:40:00,1900-01-01 17:50:00,stormy,medium,Drinks,motorcycle,0,no,metropolitan,23
